"id","X1","Y1","X2","Y2","Fill","Stroke","StrokeWidth","StrokeLineJoin","StrokeMiterLimit","SS_Table"
"2878","386.868","341.464","386.189","330.418",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2879","368.733","361.771","371.539","363.197",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2880","376.468","387.140","376.499","390.288",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2881","411.568","387.539","412.756","390.453",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2882","414.696","371.373","416.679","369.108",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2883","432.930","357.023","434.109","355.573",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2884","431.248","383.355","433.972","383.328",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2885","455.018","384.461","455.049","387.609",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2886","482.940","386.035","482.972","389.183",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2887","516.229","394.289","519.068","393.292",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2888","485.224","407.352","487.458","405.335",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2889","459.954","403.359","459.979","405.780",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2890","435.285","408.491","437.831","411.245",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2891","432.095","433.574","435.285","433.542",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2892","418.445","453.563","418.290","448.813",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2893","416.375","419.875","420.250","418.125",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2894","397.625","401.250","400.914","403.879",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2895","371.801","404.462","374.375","407.375",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2896","459.656","415.204","459.688","418.352",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2897","487.442","414.923","487.474","418.070",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2898","520.066","416.651","521.432","419.488",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2899","537.581","396.484","540.305","396.457",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2900","554.361","390.984","557.085","390.957",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2901","562.348","421.647","565.188","420.651",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2902","554.010","456.533","556.733","456.506",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2903","553.218","482.629","555.974","484.617",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2904","553.868","509.727","556.592","509.699",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2905","535.606","501.124","538.330","501.097",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2906","536.969","470.239","539.692","470.212",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2907","526.085","441.214","527.576","438.599",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2908","487.594","432.832","487.625","435.979",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2909","459.530","432.410","459.563","435.558",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2910","391.370","431.146","393.750","429.822",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2911","406.309","418.672","408.250","411.375",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2912","406.774","449.948","409.479","452.873",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2913","407.465","483.640","410.655","483.607",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2914","407.884","509.729","411.074","509.696",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2915","407.877","536.731","409.750","532.902",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2916","390.966","523.832","394.156","523.800",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2917","387.200","491.537","390.391","491.505",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2918","391.557","469.530","394.410","468.104",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2919","388.286","449.984","389.865","445.744",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2920","506.565","670.282","509.270","670.255",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2921","507.918","632.841","510.622","632.813",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2922","524.276","640.258","526.980","640.230",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2923","524.898","677.827","527.604","677.800",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2924","170.647","552.175","173.351","552.146",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2925","483.821","555.861","485.102","557.771",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2926","442.096","538.930","445.407","540.290",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2927","472.003","567.313","471.189","568.878",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2928","365.537","441.486","364.020","438.607",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2929","396.650","551.879","395.061","554.748",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2930","427.886","544.123","427.886","545.532",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2931","415.946","545.168","413.737","547.592",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2932","426.032","525.547","423.111","524.056",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2933","441.551","507.004","438.621","508.475",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2934","464.078","489.803","462.068","492.392",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2935","367.120","524.707","369.771","524.616",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2936","456.035","518.300","454.313","515.509",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2937","457.318","543.760","456.695","540.539",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2938","469.448","549.822","468.825","546.604",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2939","498.228","557.198","499.229","560.452",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2940","387.338","610.718","384.962","608.625",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2941","453.016","622.720","452.411","619.773",,"#221F1F","0.250","round","10.000","YEAST_LSU"
"2942","28.390","415.034","29.209","417.612",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2943","58.533","461.709","59.973","459.562",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2944","36.106","441.266","38.169","439.708",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2945","51.935","433.329","53.310","431.140",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2946","69.747","451.702","71.222","449.579",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2947","93.568","460.579","95.102","462.807",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2948","117.137","451.127","117.152","453.832",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2949","121.778","465.329","123.625","467.306",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2950","149.997","452.465","146.688","448.945",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2951","93.921","475.887","95.917","477.528",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2952","78.111","482.979","76.565","485.198",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2953","94.258","506.678","91.554","506.774",,"#231F20","0.250","round","10.000","YEAST_LSU"
"2954","389.544","736.000","556.377","736.000",,"#221F1F","1.000","round","10.000","YEAST_LSU"
"2955","254.900","384.800","253.200","385.500",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2956","240.200","417.100","242.000","417.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2957","284.900","421.200","286.400","420.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2958","271.400","470.900","272.700","469.900",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2959","288.200","460.800","286.800","460.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2960","298.900","458.100","300.500","458.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2961","315.100","491.200","316.800","491.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2962","362.900","487.100","361.600","486.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2963","363.700","502.400","363.000","504.000",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2964","319.400","527.600","321.000","527.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2965","346.100","568.200","344.900","569.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2966","294.500","543.600","294.600","545.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2967","264.500","549.500","265.700","550.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2968","264.100","534.100","262.900","533.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2969","231.700","514.800","231.600","516.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2970","244.800","504.100","243.000","504.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2971","254.800","503.500","256.400","503.500",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2972","253.100","464.800","254.600","464.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2973","229.600","442.300","229.600","440.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2974","228.600","387.500","229.600","386.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2975","211.700","409.000","213.100","409.500",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2976","208.800","371.300","207.800","372.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2977","190.700","343.000","190.300","344.800",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2978","172.200","386.100","172.900","384.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2979","202.200","390.400","203.300","389.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2980","172.200","431.000","173.800","431.800",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2981","156.100","407.000","154.400","407.000",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2982","157.300","343.900","155.900","344.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2983","135.400","393.300","137.300","393.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2984","148.100","431.300","148.100","433.000",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2985","96.400","454.200","94.700","454.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2986","124.800","400.500","123.100","400.500",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2987","118.200","370.100","118.400","368.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2988","153.400","334.600","152.200","333.800",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2989","122.200","348.300","121.500","349.800",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2990","90.000","356.500","90.100","358.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2991","116.800","396.200","118.400","396.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2992","70.000","386.400","71.300","387.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2993","60.200","442.900","61.700","442.900",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2994","49.200","465.200","47.500","465.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2995","48.600","396.500","47.000","395.900",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2996","94.000","344.300","92.600","343.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2997","81.400","317.900","81.400","319.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2998","116.200","304.600","114.300","304.700",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"2999","118.100","288.100","116.400","288.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3000","98.900","237.200","97.500","238.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3001","74.500","160.700","72.800","160.700",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3002","42.000","95.300","40.400","95.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3003","25.000","75.900","25.000","74.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3004","72.800","75.400","73.700","73.800",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3005","59.800","115.000","60.200","113.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3006","85.500","135.000","87.100","135.000",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3007","107.200","157.300","107.200","159.000",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3008","92.000","189.100","93.900","189.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3009","101.100","222.700","102.100","221.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3010","125.300","237.200","126.900","237.800",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3011","155.100","245.400","155.200","247.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3012","127.600","288.100","129.400","287.900",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3013","160.600","255.200","160.600","253.500",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3014","139.100","306.400","140.500","305.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3015","162.300","287.800","160.600","288.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3016","195.700","266.100","196.700","267.500",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3017","173.500","315.600","175.400","315.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3018","201.800","320.800","200.200","319.900",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3019","218.900","289.900","220.400","289.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3020","229.500","264.100","228.600","265.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3021","210.100","234.900","208.500","235.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3022","154.200","223.100","152.700","222.800",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3023","197.000","219.500","197.300","217.700",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3024","252.400","214.800","251.500","213.500",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3025","292.000","183.400","290.400","182.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3026","260.400","136.500","261.300","135.000",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3027","304.000","187.200","305.200","188.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3028","311.900","188.700","310.600","187.800",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3029","295.900","223.300","295.400","224.900",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3030","248.500","230.700","247.700","232.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3031","242.200","254.300","242.500","252.500",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3032","251.200","283.900","251.600","282.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3033","248.400","304.200","248.800","302.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3034","357.700","416.600","359.200","417.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3035","295.700","418.200","295.700","420.000",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3036","254.900","384.800","253.200","385.500",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3037","240.200","417.100","242.000","417.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3038","284.900","421.200","286.400","420.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3039","271.400","470.900","272.700","469.900",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3040","288.200","460.800","286.800","460.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3041","298.900","458.100","300.500","458.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3042","315.100","491.200","316.800","491.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3043","362.900","487.100","361.600","486.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3044","363.700","502.400","363.000","504.000",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3045","319.400","527.600","321.000","527.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3046","346.100","568.200","344.900","569.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3047","294.500","543.600","294.600","545.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3048","264.500","549.500","265.700","550.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3049","264.100","534.100","262.900","533.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3050","231.700","514.800","231.600","516.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3051","244.800","504.100","243.000","504.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3052","254.800","503.500","256.400","503.500",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3053","253.100","464.800","254.600","464.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3054","229.600","442.300","229.600","440.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3055","228.600","387.500","229.600","386.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3056","211.700","409.000","213.100","409.500",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3057","208.800","371.300","207.800","372.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3058","190.700","343.000","190.300","344.800",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3059","172.200","386.100","172.900","384.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3060","202.200","390.400","203.300","389.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3061","172.200","431.000","173.800","431.800",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3062","156.100","407.000","154.400","407.000",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3063","157.300","343.900","155.900","344.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3064","135.400","393.300","137.300","393.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3065","148.100","431.300","148.100","433.000",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3066","96.400","454.200","94.700","454.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3067","124.800","400.500","123.100","400.500",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3068","118.200","370.100","118.400","368.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3069","153.400","334.600","152.200","333.800",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3070","122.200","348.300","121.500","349.800",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3071","90.000","356.500","90.100","358.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3072","116.800","396.200","118.400","396.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3073","70.000","386.400","71.300","387.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3074","60.200","442.900","61.700","442.900",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3075","49.200","465.200","47.500","465.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3076","48.600","396.500","47.000","395.900",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3077","94.000","344.300","92.600","343.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3078","81.400","317.900","81.400","319.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3079","116.200","304.600","114.300","304.700",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3080","118.100","288.100","116.400","288.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3081","98.900","237.200","97.500","238.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3082","74.500","160.700","72.800","160.700",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3083","42.000","95.300","40.400","95.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3084","25.000","75.900","25.000","74.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3085","72.800","75.400","73.700","73.800",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3086","59.800","115.000","60.200","113.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3087","85.500","135.000","87.100","135.000",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3088","107.200","157.300","107.200","159.000",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3089","92.000","189.100","93.900","189.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3090","101.100","222.700","102.100","221.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3091","125.300","237.200","126.900","237.800",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3092","155.100","245.400","155.200","247.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3093","127.600","288.100","129.400","287.900",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3094","160.600","255.200","160.600","253.500",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3095","139.100","306.400","140.500","305.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3096","162.300","287.800","160.600","288.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3097","195.700","266.100","196.700","267.500",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3098","173.500","315.600","175.400","315.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3099","201.800","320.800","200.200","319.900",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3100","218.900","289.900","220.400","289.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3101","229.500","264.100","228.600","265.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3102","210.100","234.900","208.500","235.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3103","154.200","223.100","152.700","222.800",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3104","197.000","219.500","197.300","217.700",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3105","252.400","214.800","251.500","213.500",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3106","292.000","183.400","290.400","182.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3107","260.400","136.500","261.300","135.000",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3108","304.000","187.200","305.200","188.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3109","311.900","188.700","310.600","187.800",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3110","295.900","223.300","295.400","224.900",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3111","248.500","230.700","247.700","232.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3112","242.200","254.300","242.500","252.500",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3113","251.200","283.900","251.600","282.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3114","248.400","304.200","248.800","302.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3115","357.700","416.600","359.200","417.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3116","295.700","418.200","295.700","420.000",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3117","430.900","304.400","429.700","303.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3118","430.600","246.300","429.400","247.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3119","386.900","243.100","386.000","244.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3120","403.900","228.200","402.600","227.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3121","431.400","203.700","430.300","204.700",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3122","430.600","184.700","429.100","184.700",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3123","441.100","145.200","442.800","145.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3124","450.300","192.300","451.100","191.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3125","459.500","136.600","457.800","137.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3126","469.700","104.600","471.400","104.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3127","470.600","168.900","472.100","168.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3128","484.500","188.900","485.200","190.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3129","474.000","224.300","475.600","223.800",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3130","459.300","236.700","457.800","236.700",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3131","440.700","210.200","442.300","210.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3132","440.700","272.000","442.300","272.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3133","460.600","314.100","461.700","312.900",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3134","467.600","326.500","469.100","327.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3135","520.300","319.800","518.900","318.700",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3136","563.900","330.800","565.300","330.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3137","630.100","333.300","631.100","332.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3138","574.400","343.000","574.400","344.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3139","506.500","364.600","508.100","364.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3140","508.200","344.100","508.700","345.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3141","466.800","362.500","467.700","361.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3142","512.000","371.300","510.800","370.200",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3143","503.800","392.200","504.800","393.500",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3144","538.600","432.800","539.600","431.700",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3145","584.700","449.900","583.800","448.600",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3146","613.700","445.000","615.000","446.100",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3147","581.300","477.500","582.900","477.400",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
"3148","556.300","466.100","555.200","467.300",,"#231F20","0.275","round","10.000","YEAST_MTLSU_HIST"
